310.299	99.66
310.299	99.65
312.377	99.66
312.377	99.65
313.115	99.65
313.115	99.64
314.574	99.64
314.574	99.63
314.574	99.62
314.894	99.64
314.894	99.65
318.503	99.63
318.503	99.62
319.553	99.63
319.553	99.64
320.088	99.62
320.088	99.61
324.434	99.61
324.434	99.6
324.434	99.59
327.272	99.6
327.272	99.59
327.272	99.58
329.291	99.59
329.291	99.58
335.722	99.6
335.722	99.61
335.722	99.62
338.159	99.61
338.159	99.62
339.393	99.61
339.393	99.6
340.765	99.6
340.765	99.59
343.455	99.6
343.455	99.59
345.851	99.59
350.439	99.6
350.439	99.61
350.439	99.62
351.918	99.6
354.562	99.59
354.562	99.58
362.973	99.59
363.153	99.59
363.153	99.58
363.153	99.57
364.602	99.58
364.602	99.57
364.73	99.59
364.73	99.59
364.73	99.6
365.381	99.6
365.381	99.61
367.57	99.59
367.57	99.58
367.866	99.58
367.866	99.58
367.866	99.57
367.866	99.56
368.825	99.57
368.825	99.56
372.676	99.58
372.676	99.59
372.818	99.57
372.818	99.57
372.818	99.56
375.278	99.57
375.278	99.56
375.278	99.55
375.876	99.57
375.876	99.58
378.834	99.57
384.274	99.58
384.274	99.59
384.879	99.59
384.879	99.59
384.879	99.6
384.879	99.61
387.403	99.6
388.287	99.59
389.912	99.59
389.912	99.58
389.912	99.57
399.809	99.59
402.142	99.59
402.142	99.6
402.142	99.61
403.079	99.6
403.079	99.61
403.079	99.62
409.436	99.6
409.436	99.59
411.229	99.61
411.229	99.62
416.806	99.61
416.806	99.62
417.705	99.6
417.705	99.59
424.25	99.61
424.25	99.62
425.037	99.61
425.037	99.62
427.152	99.62
427.152	99.63
427.152	99.64
427.808	99.62
427.808	99.61
427.808	99.6
427.808	99.59
436.187	99.61
436.187	99.6
436.665	99.6
436.665	99.59
440.947	99.6
442.69	99.6
443.078	99.6
443.078	99.59
443.517	99.61
452.755	99.6
452.755	99.59
452.755	99.58
456.27	99.6
456.342	99.6
456.342	99.61
456.342	99.62
462.009	99.61
462.009	99.62
463.672	99.61
463.672	99.62
466.802	99.62
466.802	99.63
468.303	99.61
468.303	99.6
468.303	99.59
468.848	99.6
468.848	99.59
469.393	99.6
469.393	99.61
469.393	99.62
473.007	99.6
473.007	99.59
477.67	99.6
477.67	99.61
480.236	99.6
480.236	99.59
480.236	99.58
482.453	99.59
482.453	99.58
483.474	99.59
483.474	99.6
484.187	99.6
486.485	99.6
487.949	99.6
487.949	99.61
488.015	99.6
488.015	99.59
491.176	99.59
491.176	99.58
491.955	99.6
494.264	99.59
494.264	99.58
494.929	99.58
494.929	99.57
495.883	99.58
495.883	99.59
495.883	99.6
500.052	99.58
500.052	99.57
500.052	99.56
503.332	99.57
503.332	99.56
510.362	99.57
510.362	99.58
510.362	99.59
512.365	99.58
512.365	99.59
516.651	99.58
516.651	99.57
516.651	99.56
517.543	99.57
517.543	99.56
519.187	99.56
519.187	99.55
519.187	99.54
521.786	99.55
521.786	99.54
527.732	99.55
527.732	99.54
529.345	99.55
529.345	99.54
529.345	99.53
530.639	99.54
531.259	99.55
534.352	99.55
534.352	99.56
534.352	99.57
536.217	99.55
538.954	99.55
541.55	99.56
541.55	99.57
542.439	99.57
542.439	99.58
543.035	99.57
543.035	99.56
543.035	99.55
548.496	99.56
548.496	99.55
548.496	99.54
560.214	99.56
560.214	99.57
560.214	99.58
560.663	99.57
560.663	99.58
560.663	99.59
568.579	99.58
568.579	99.59
570.346	99.57
570.346	99.56
570.435	99.56
570.435	99.55
581.999	99.55
581.999	99.54
581.999	99.53
583.844	99.54
583.844	99.53
588.7	99.54
588.7	99.55
588.7	99.56
589.01	99.55
589.01	99.56
590.636	99.55
591.89	99.56
591.89	99.57
595.638	99.55
595.638	99.54
596.916	99.55
596.916	99.56
597.584	99.56
597.584	99.56
597.584	99.57
598.975	99.56
598.975	99.57
600.074	99.55
605.977	99.55
605.977	99.54
605.977	99.53
607.062	99.54
607.062	99.53
610.297	99.54
610.297	99.53
612.335	99.54
613.693	99.54
613.693	99.55
614.743	99.55
614.743	99.56
614.743	99.57
620.751	99.56
620.751	99.57
620.751	99.58
623.808	99.57
623.808	99.58
628.725	99.56
628.725	99.55
628.725	99.54
632.759	99.56
632.759	99.57
633.19	99.56
633.19	99.57
633.19	99.58
634.034	99.56
634.034	99.55
640.698	99.56
640.698	99.57
640.698	99.58
643.235	99.56
643.235	99.55
645.202	99.57
645.202	99.58
650.594	99.56
650.594	99.55
659.795	99.57
661.346	99.57
661.346	99.58
662.44	99.58
662.44	99.59
662.44	99.6
663.636	99.59
663.636	99.6
664.535	99.59
664.535	99.58
669.047	99.6
669.047	99.61
669.97	99.61
669.97	99.62
671.391	99.61
671.391	99.6
681.9	99.6
681.9	99.59
685.34	99.6
685.34	99.61
690.232	99.6
690.232	99.59
692.523	99.6
692.523	99.59
699.56	99.6
703.569	99.6
703.569	99.61
703.569	99.62
703.937	99.61
703.937	99.62
703.937	99.63
705.363	99.61
705.363	99.6
707.817	99.62
707.817	99.63
708.105	99.62
708.105	99.63
708.105	99.64
708.105	99.65
715.597	99.62
715.597	99.61
715.597	99.6
721.181	99.62
721.181	99.63
723.55	99.63
723.55	99.64
725.144	99.63
725.144	99.62
730.675	99.63
731.365	99.62
731.365	99.61
731.365	99.6
732.76	99.61
732.76	99.6
732.76	99.59
743.888	99.6
743.888	99.59
745.047	99.6
745.047	99.59
745.047	99.58
747.006	99.59
747.006	99.58
747.006	99.57
747.006	99.56
747.006	99.55
748.242	99.58
748.242	99.55
748.242	99.54
748.242	99.53
748.242	99.52
748.242	99.51
748.242	99.5
748.242	99.49
750.934	99.5
750.934	99.49
752.092	99.5
752.092	99.49
752.092	99.48
757.018	99.5
757.018	99.51
759.822	99.49
759.822	99.48
759.822	99.47
762.044	99.48
764.878	99.48
764.878	99.47
764.878	99.46
766.777	99.48
766.777	99.49
766.777	99.5
767.312	99.49
767.312	99.5
768.296	99.49
768.296	99.48
768.947	99.48
768.947	99.47
769.78	99.49
769.78	99.5
772.069	99.49
772.069	99.5
775.959	99.5
775.959	99.51
775.959	99.52
776.637	99.51
776.637	99.52
776.637	99.53
778.555	99.51
778.555	99.5
778.555	99.49
778.996	99.5
778.996	99.49
780.992	99.5
780.992	99.51
781.894	99.5
781.894	99.51
783.766	99.51
783.766	99.52
783.766	99.53
787.07	99.52
787.07	99.53
787.07	99.54
791.432	99.52
791.432	99.51
799.469	99.52
799.469	99.51
802.894	99.53
802.894	99.54
802.894	99.55
803.547	99.53
803.547	99.52
803.547	99.51
803.912	99.52
803.912	99.51
803.912	99.5
804.143	99.51
810.643	99.52
811.822	99.52
811.822	99.53
811.822	99.54
812.677	99.52
812.677	99.51
816.352	99.52
816.352	99.51
816.352	99.5
818.715	99.52
818.715	99.53
830.403	99.52
832.232	99.52
832.232	99.53
832.232	99.54
835.021	99.53
835.021	99.54
835.339	99.53
835.339	99.52
837.847	99.52
837.847	99.51
837.847	99.5
839.581	99.52
839.581	99.53
841.903	99.52
841.903	99.53
841.903	99.54
842.455	99.53
842.455	99.54
842.455	99.55
843.511	99.53
843.511	99.52
843.511	99.51
843.893	99.53
843.893	99.54
849.068	99.53
849.068	99.52
855.273	99.54
855.273	99.55
858.105	99.53
858.105	99.52
865.231	99.54
865.231	99.55
865.231	99.56
867.198	99.55
867.198	99.56
867.198	99.57
871.029	99.56
871.029	99.57
880.757	99.55
880.757	99.54
881.971	99.56
881.971	99.57
881.971	99.58
884.767	99.57
884.767	99.58
884.767	99.59
891.347	99.57
891.347	99.56
892.278	99.57
892.278	99.56
893.452	99.58
893.452	99.59
893.452	99.6
895.192	99.58
895.192	99.57
895.192	99.56
897.461	99.58
897.461	99.59
897.616	99.59
897.616	99.59
897.616	99.6
898.854	99.59
898.854	99.58
898.854	99.57
901.502	99.59
901.502	99.6
904.75	99.59
904.75	99.58
905.748	99.6
905.748	99.61
905.774	99.6
905.774	99.61
905.774	99.62
909.016	99.61
910.997	99.6
910.997	99.59
910.997	99.58
911.805	99.6
911.805	99.61
913.827	99.6
913.827	99.59
913.827	99.58
914.051	99.59
914.051	99.58
914.051	99.57
914.845	99.59
914.845	99.6
915.519	99.58
915.519	99.57
915.519	99.56
918.984	99.57
919.665	99.57
919.665	99.56
920.283	99.57
920.283	99.56
920.283	99.55
921.03	99.57
921.03	99.58
921.03	99.59
922.517	99.57
922.517	99.56
926.26	99.57
926.26	99.56
932.561	99.56
935.287	99.57
935.974	99.57
935.974	99.58
939.756	99.57
939.756	99.56
940.958	99.58
940.958	99.59
943.025	99.57
943.025	99.56
943.888	99.57
943.888	99.56
949.302	99.57
949.302	99.58
949.302	99.59
951.987	99.58
952.486	99.58
952.486	99.59
963.402	99.57
966.205	99.57
966.205	99.56
969.769	99.57
969.769	99.56
970.417	99.58
970.417	99.58
970.417	99.59
971.863	99.58
971.863	99.57
974.577	99.57
974.577	99.56
976.629	99.57
976.629	99.58
976.629	99.59
985.134	99.57
987.133	99.58
987.133	99.59
989.542	99.58
989.542	99.59
989.542	99.6
989.542	99.61
990.726	99.6
990.726	99.61
993.954	99.6
993.954	99.59
994.887	99.6
994.887	99.61
997.802	99.6
997.802	99.61
999.793	99.59
999.793	99.58
1000.31	99.59
1000.31	99.6
1001.25	99.59
1001.25	99.6
1007.27	99.59
1007.27	99.6
1007.69	99.59
1013.75	99.59
1013.75	99.6
1013.75	99.61
1019.47	99.59
1019.47	99.58
1021.18	99.59
1021.18	99.58
1021.59	99.58
1021.59	99.57
1021.59	99.56
1022.34	99.57
1022.34	99.56
1024.07	99.58
1024.07	99.59
1027.11	99.59
1027.11	99.6
1027.11	99.61
1028.76	99.6
1028.76	99.61
1028.76	99.62
1030.51	99.61
1030.51	99.62
1034.51	99.62
1034.51	99.63
1035.4	99.62
1035.4	99.63
1035.4	99.64
1044.06	99.63
1044.06	99.64
1044.06	99.65
1044.7	99.63
1044.7	99.62
1045.7	99.63
1045.7	99.62
1045.7	99.61
1047.68	99.62
1047.68	99.61
1049.1	99.62
1049.1	99.63
1049.1	99.64
1053.07	99.62
1053.07	99.61
1055.52	99.61
1055.52	99.6
1055.52	99.59
1066.05	99.6
1071.21	99.6
1071.21	99.59
1074.8	99.6
1074.8	99.59
1078.96	99.61
1078.96	99.62
1081.13	99.62
1084.42	99.62
1084.42	99.63
1084.42	99.64
1086.18	99.63
1090.16	99.62
1090.16	99.61
1096.91	99.61
1096.91	99.6
1098.24	99.6
1098.24	99.59
1099.85	99.61
1099.85	99.62
1102.45	99.62
1102.45	99.63
1105.27	99.61
1105.27	99.6
1105.27	99.59
1109.98	99.61
1109.98	99.62
1113.79	99.62
1115.42	99.61
1117.92	99.62
1117.92	99.63
1119.13	99.62
1119.13	99.63
1119.46	99.63
1119.46	99.64
1119.46	99.65
1122.65	99.64
1122.86	99.64
1122.86	99.63
1122.86	99.62
1122.86	99.61
1123.09	99.62
1123.09	99.61
1123.09	99.6
1123.09	99.59
1124.64	99.61
1129.78	99.62
1129.78	99.63
1129.78	99.64
1130.35	99.63
1130.35	99.64
1131.65	99.64
1131.65	99.65
1133.11	99.64
1146.68	99.64
1146.68	99.65
1150.23	99.65
1155.37	99.65
1155.37	99.66
1155.74	99.65
1155.74	99.64
1155.74	99.63
1156.84	99.65
1156.84	99.66
1156.84	99.67
1160.27	99.65
1161.73	99.66
1161.73	99.67
1162.42	99.66
1162.42	99.67
1166.09	99.66
1166.09	99.65
1169.65	99.65
1169.65	99.64
1175.27	99.66
1175.27	99.67
1175.83	99.66
1175.83	99.67
1175.83	99.68
1176.32	99.67
1176.32	99.68
1176.32	99.69
1176.61	99.67
1176.61	99.66
1176.61	99.65
1176.61	99.64
1180.81	99.67
1180.81	99.68
1181.26	99.67
1181.26	99.68
1181.26	99.69
1184.21	99.67
1184.21	99.66
1186.96	99.68
1186.96	99.69
1189.94	99.68
1194.28	99.67
1194.41	99.67
1194.41	99.66
1194.41	99.65
1195.38	99.66
1196.35	99.66
1196.35	99.65
1196.46	99.66
1196.46	99.65
1196.46	99.64
1196.46	99.63
1196.97	99.65
1196.97	99.66
1197.65	99.64
1198.26	99.64
1198.26	99.63
1198.26	99.62
1198.9	99.63
1198.9	99.62
1198.9	99.61
1208.39	99.62
1208.39	99.61
1210.16	99.61
1210.16	99.6
1212.96	99.61
1212.96	99.62
1212.96	99.63
1213.59	99.62
1213.59	99.63
1213.59	99.64
1217.32	99.62
1217.32	99.61
1219.99	99.62
1219.99	99.61
1220.4	99.61
1220.4	99.6
1224.63	99.62
1224.63	99.63
1233.11	99.62
1233.78	99.62
1233.78	99.61
1237.41	99.63
1240	99.63
1240	99.64
1240	99.65
1241.55	99.63
1241.55	99.62
1241.55	99.61
1242.32	99.63
1242.32	99.64
1244.28	99.63
1244.28	99.62
1244.28	99.61
1245.64	99.63
1245.64	99.64
1246.64	99.64
1246.64	99.65
1247.22	99.64
1247.75	99.63
1247.75	99.62
1247.75	99.61
1248.06	99.62
1248.06	99.61
1248.06	99.6
1248.06	99.59
1252.88	99.61
1252.88	99.62
1253.33	99.6
1253.33	99.59
1255.17	99.6
1255.17	99.61
1257.52	99.61
1258.67	99.61
1258.67	99.62
1259.19	99.62
1259.19	99.63
1260.42	99.61
1260.42	99.6
1267.58	99.61
1267.58	99.6
1275.3	99.62
1275.3	99.63
1279.98	99.61
1280.02	99.61
1280.02	99.6
1280.02	99.59
1286.68	99.61
1286.68	99.62
1292.6	99.61
1292.6	99.62
1293.48	99.61
1293.48	99.6
1293.48	99.59
1293.63	99.6
1293.63	99.59
1293.63	99.58
1293.63	99.57
1294.63	99.59
1294.63	99.58
1299.42	99.59
1303.54	99.58
1303.54	99.57
1304.04	99.58
1304.04	99.59
1304.24	99.59
1304.24	99.6
1306.34	99.58
1306.34	99.57
1306.34	99.56
1306.51	99.57
1306.51	99.56
1306.51	99.55
1306.62	99.57
1306.62	99.58
1306.62	99.59
1308.04	99.57
1308.04	99.56
1308.43	99.57
1310.68	99.58
1310.68	99.59
1313.26	99.58
1315.86	99.57
1317.37	99.57
1317.37	99.56
1322.01	99.56
1322.01	99.55
1322.01	99.54
1322.36	99.56
1322.36	99.57
1324.4	99.57
1324.4	99.58
1325.74	99.56
1325.74	99.55
1326.97	99.56
1328.21	99.57
1328.21	99.58
1328.21	99.59
1328.99	99.57
1328.99	99.56
1330.7	99.57
1330.7	99.58
1330.7	99.59
1332.37	99.58
1333.1	99.57
1333.1	99.56
1334.51	99.57
1334.51	99.58
1337.72	99.57
1337.72	99.56
1337.72	99.55
1338.75	99.56
1338.75	99.55
1338.97	99.57
1339.64	99.57
1339.64	99.58
1339.64	99.59
1339.85	99.58
1341.07	99.58
1341.07	99.59
1341.07	99.6
1341.79	99.58
1341.79	99.57
1341.79	99.56
1342.37	99.57
1342.37	99.56
1342.37	99.55
1342.55	99.56
1342.55	99.55
1342.55	99.54
1342.83	99.56
1342.83	99.57
1342.83	99.58
1342.83	99.59
1342.83	99.6
1342.83	99.61
1345.77	99.57
1345.77	99.58
1346.91	99.58
1346.91	99.59
1350.1	99.58
1351.63	99.59
1357.74	99.58
1358.09	99.59
1363.08	99.58
1363.08	99.57
1364.99	99.58
1367.18	99.57
1367.18	99.56
1374.74	99.56
1374.74	99.55
1374.74	99.54
1378.33	99.55
1378.33	99.54
1379.99	99.55
1379.99	99.54
1380.7	99.54
1380.7	99.54
1380.7	99.53
1380.7	99.52
1382.93	99.54
1382.93	99.55
1382.99	99.53
1382.99	99.53
1382.99	99.52
1390.76	99.53
1390.76	99.52
1390.86	99.53
1390.86	99.52
1390.86	99.51
1395.07	99.52
1395.07	99.51
1395.75	99.53
1395.75	99.54
1397.41	99.53
1397.41	99.54
1402.88	99.52
1403.12	99.52
1403.12	99.51
1415.91	99.53
1415.91	99.54
1415.91	99.55
1416.77	99.53
1416.77	99.52
1416.77	99.51
1423.16	99.52
1423.16	99.51
1423.16	99.5
1424.57	99.52
1424.57	99.53
1426.42	99.51
1426.42	99.5
1428.04	99.51
1428.04	99.52
1432.03	99.51
1432.03	99.5
1434.5	99.51
1434.5	99.52
1436.28	99.5
1436.28	99.49
1436.28	99.48
1436.57	99.5
1436.57	99.51
1436.57	99.52
1439.77	99.51
1439.77	99.52
1444.36	99.51
1444.36	99.52
1446.76	99.52
1446.76	99.53
1448.57	99.52
1448.57	99.53
1448.57	99.54
1450.36	99.53
1450.36	99.54
1451.52	99.53
1451.52	99.54
1455.25	99.53
1455.25	99.52
1456.93	99.54
1458.97	99.54
1458.97	99.55
1458.97	99.56
1459.81	99.55
1459.81	99.56
1460.54	99.56
1460.93	99.56
1460.93	99.57
1464.58	99.56
1464.58	99.55
1469.09	99.56
1470.65	99.56
1470.65	99.57
1471.24	99.56
1471.24	99.55
1472.16	99.56
1472.16	99.57
1472.16	99.58
1473.41	99.56
1473.41	99.55
1474.39	99.55
1474.39	99.54
1475.29	99.55
1475.29	99.56
1479.59	99.54
1479.59	99.53
1479.59	99.52
1480.33	99.54
1480.33	99.55
1480.33	99.56
1481.43	99.55
1481.43	99.56
1482.38	99.54
1483.03	99.54
1483.03	99.53
1483.97	99.54
1483.97	99.55
1487.01	99.53
1487.01	99.52
1494.84	99.53
1494.84	99.52
1495.4	99.52
1496.63	99.52
1496.63	99.51
1496.63	99.5
1498.31	99.51
1498.31	99.5
1498.91	99.51
1498.91	99.52
1505.4	99.51
1505.4	99.5
1505.64	99.51
1505.64	99.52
1507.39	99.51
1507.39	99.52
1507.39	99.53
1512.41	99.52
1512.41	99.53
1514.59	99.52
1514.59	99.51
1517	99.52
1517	99.53
1519.61	99.52
1519.61	99.53
1521.96	99.52
1521.96	99.53
1522.38	99.52
1522.38	99.53
1522.38	99.54
1524.22	99.53
1525.27	99.53
1525.27	99.54
1525.27	99.55
1528.68	99.54
1528.68	99.55
1528.85	99.55
1528.85	99.55
1528.85	99.56
1528.85	99.57
1535.96	99.55
1535.96	99.54
1537.06	99.56
1537.66	99.55
1539.31	99.55
1539.31	99.54
1542.06	99.56
1542.06	99.57
1542.06	99.58
1543.06	99.56
1543.06	99.55
1543.06	99.54
1543.34	99.56
1543.34	99.57
1543.34	99.58
1543.34	99.59
1544.56	99.57
1544.56	99.58
1546.12	99.58
1546.12	99.59
1549.86	99.58
1549.86	99.57
1549.86	99.56
1552.24	99.57
1552.24	99.56
1552.24	99.55
1553.44	99.56
1553.44	99.55
1556.81	99.55
1556.81	99.54
1558.35	99.55
1558.35	99.56
1558.95	99.55
1558.95	99.56
1559.26	99.55
1559.26	99.54
1559.26	99.53
1559.41	99.55
1559.41	99.56
1559.41	99.56
1559.41	99.57
1559.41	99.58
1560.45	99.57
1563.19	99.56
1563.19	99.55
1564.09	99.55
1564.09	99.54
1568.1	99.55
1568.3	99.55
1568.3	99.54
1568.3	99.53
1572.14	99.55
1572.14	99.56
1578.03	99.55
1578.03	99.54
1578.61	99.56
1579.07	99.56
1579.07	99.57
1579.59	99.56
1579.59	99.55
1581.98	99.56
1584.49	99.57
1585.49	99.57
1585.49	99.58
1585.79	99.58
1585.79	99.58
1585.79	99.59
1586.34	99.58
1586.34	99.57
1586.34	99.56
1586.5	99.57
1586.5	99.56
1586.5	99.55
1586.5	99.54
1586.5	99.53
1591.67	99.54
1592.82	99.55
1592.82	99.56
1592.82	99.57
1593.77	99.56
1593.77	99.57
1593.77	99.58
1595.1	99.57
1595.66	99.56
1595.66	99.55
1595.66	99.54
1599.1	99.55
1599.1	99.54
1599.1	99.53
1604.26	99.54
1604.26	99.53
1610.22	99.54
1611.8	99.54
1611.8	99.53
1611.8	99.52
1613.44	99.53
1613.44	99.52
1616.11	99.52
1616.11	99.51
1619.86	99.51
1619.86	99.5
1621.24	99.5
1621.24	99.49
1621.27	99.5
1621.27	99.51
1621.27	99.52
1622.72	99.5
1622.72	99.49
1624.46	99.5
1624.46	99.49
1625.42	99.51
1631.26	99.5
1631.26	99.49
1632	99.5
1632	99.51
1634.59	99.51
1634.59	99.52
1635.15	99.52
1635.15	99.53
1643.01	99.52
1643.01	99.51
1643.01	99.5
1646.74	99.52
1646.74	99.53
1646.74	99.54
1648.48	99.52
1648.48	99.51
1648.48	99.5
1653.35	99.51
1653.35	99.5
1653.35	99.49
1655.6	99.51
1655.6	99.52
1656.19	99.51
1661.83	99.51
1662.5	99.51
1662.5	99.5
1662.94	99.51
1662.94	99.52
1662.94	99.53
1666.4	99.51
1666.4	99.5
1668.82	99.51
1668.82	99.5
1669.28	99.5
1669.28	99.49
1669.75	99.5
1669.75	99.49
1669.75	99.48
1669.75	99.47
1673.19	99.5
1673.19	99.51
1673.55	99.51
1673.55	99.52
1673.55	99.53
1675.92	99.51
1675.92	99.5
1675.92	99.49
1681.74	99.5
1681.74	99.49
1683.12	99.5
1683.33	99.5
1683.33	99.49
1683.33	99.48
1685.24	99.5
1685.24	99.51
1685.24	99.52
1693.44	99.51
1693.44	99.52
1693.44	99.53
1693.8	99.51
1693.8	99.5
1693.8	99.49
1693.8	99.48
1694.92	99.49
1694.92	99.48
1694.92	99.47
1700.67	99.49
1700.67	99.5
1704.59	99.48
1704.59	99.47
1712.78	99.48
1712.78	99.49
1712.78	99.5
1713.95	99.48
1713.95	99.47
1720.43	99.49
1721.73	99.48
1721.73	99.47
1722.69	99.47
1722.69	99.46
1729.34	99.48
1729.34	99.49
1732.61	99.48
1732.61	99.49
1738.65	99.48
1740.8	99.49
1740.8	99.5
1742.25	99.49
1742.25	99.5
1742.25	99.51
1742.41	99.49
1742.41	99.48
1742.41	99.47
1742.41	99.46
1747.02	99.48
1747.21	99.48
1747.21	99.49
1747.21	99.5
1747.96	99.49
1748.11	99.49
1748.11	99.5
1749.63	99.5
1749.63	99.51
1752.7	99.5
1752.7	99.51
1752.7	99.52
1759.61	99.5
1759.61	99.49
1760.36	99.49
1760.36	99.49
1760.36	99.48
1760.36	99.47
1761.22	99.48
1761.22	99.47
1761.22	99.46
1762.08	99.48
1762.08	99.49
1762.82	99.47
1762.82	99.47
1762.82	99.46
1766.22	99.47
1766.22	99.48
1766.22	99.49
1766.7	99.48
1766.7	99.49
1766.7	99.5
1766.7	99.51
1768.01	99.49
1768.01	99.48
1768.01	99.47
1768.3	99.49
1768.3	99.5
1774.34	99.48
1774.34	99.47
1776.06	99.48
1776.06	99.47
1777.05	99.49
1777.05	99.5
1777.65	99.49
1777.65	99.48
1778.16	99.49
1778.16	99.5
1778.16	99.51
1781.27	99.49
1781.27	99.48
1788.43	99.5
1788.43	99.51
1788.43	99.52
